artist,album,track_id,track_name,all_artists
Taylor Swift,Midnights (The Til Dawn Edition),10GRRCR5fctuOF4GFmATJI,Dear Reader,Taylor Swift
Taylor Swift,Midnights (The Til Dawn Edition),3xYJScVfxByb61dYHTwiby,Hits Different,Taylor Swift
Taylor Swift,Midnights (The Til Dawn Edition),4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),"Taylor Swift, Lana Del Rey"
Taylor Swift,Midnights (The Til Dawn Edition),4i6cwNY6oIUU2XZxPIw82Y,Karma (feat. Ice Spice),"Taylor Swift, Ice Spice"
Taylor Swift,Midnights (3am Edition),4g2c7NoTWAOSYDy44l9nub,Lavender Haze,Taylor Swift
Taylor Swift,Midnights (3am Edition),199E1RRrVmVTQqBXih5qRC,Maroon,Taylor Swift
Taylor Swift,Midnights (3am Edition),02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,Taylor Swift
Taylor Swift,Midnights (3am Edition),6ADDIJxxqzM9LMpm78yzQG,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey"
Taylor Swift,Midnights (3am Edition),7gVWKBcfIW93YxNBi3ApIE,"You're On Your Own, Kid",Taylor Swift
Taylor Swift,Midnights (3am Edition),6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,Taylor Swift
Taylor Swift,Midnights (3am Edition),6C7OF1Jal7YkyjzyUG8vkK,Question...?,Taylor Swift
Taylor Swift,Midnights (3am Edition),5yeuXkukVGuix3vmLu2BPJ,Vigilante Shit,Taylor Swift
Taylor Swift,Midnights (3am Edition),0jvo9CjnbR0lYUDTSNTMiu,Bejeweled,Taylor Swift
Taylor Swift,Midnights (3am Edition),43q586vP8gGkYypKoSddhl,Labyrinth,Taylor Swift
Taylor Swift,Midnights (3am Edition),5oqDgw5VGBln5dSIOPWyBq,Karma,Taylor Swift
Taylor Swift,Midnights (3am Edition),3zmwONxswBAzGwExPugSLN,Sweet Nothing,Taylor Swift
Taylor Swift,Midnights (3am Edition),56hioFjQ0DXrdn04hZcFgG,Mastermind,Taylor Swift
Taylor Swift,Midnights (3am Edition),3UMrglJeju5yWyYIW6o99b,The Great War,Taylor Swift
Taylor Swift,Midnights (3am Edition),0BiqmkasE5FdrChwKfVp8X,Bigger Than The Whole Sky,Taylor Swift
Taylor Swift,Midnights (3am Edition),7712gjoih4QoDbXpljEk21,Paris,Taylor Swift
Taylor Swift,Midnights (3am Edition),5kiZGSxgqPdv6rbqL9THdd,High Infidelity,Taylor Swift
Taylor Swift,Midnights (3am Edition),6wAFvJPpTZVirBKGZ4EnMW,Glitch,Taylor Swift
Taylor Swift,Midnights (3am Edition),0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",Taylor Swift
Taylor Swift,Midnights (3am Edition),3QF5RsWzK1lCvf2o2cY65P,Dear Reader,Taylor Swift
Taylor Swift,Midnights,5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Taylor Swift
Taylor Swift,Midnights,3eX0NZfLtGzoLUxPNvRfqm,Maroon,Taylor Swift
Taylor Swift,Midnights,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift
Taylor Swift,Midnights,1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey"
Taylor Swift,Midnights,4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",Taylor Swift
Taylor Swift,Midnights,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Taylor Swift
Taylor Swift,Midnights,0heeNYlwOGuUSe7TgUD27B,Question...?,Taylor Swift
Taylor Swift,Midnights,1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,Taylor Swift
Taylor Swift,Midnights,3qoftcUZaUOncvIYjFSPdE,Bejeweled,Taylor Swift
Taylor Swift,Midnights,0A1JLUlkZkp2EFrosoNQi0,Labyrinth,Taylor Swift
Taylor Swift,Midnights,7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift
Taylor Swift,Midnights,0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,Taylor Swift
Taylor Swift,Midnights,7FmYn9e7KHMXcxqGSj9LjH,Mastermind,Taylor Swift
Taylor Swift,Red (Taylor's Version),6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),"Taylor Swift, Gary Lightbody"
Taylor Swift,Red (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"Taylor Swift, Ed Sheeran"
Taylor Swift,Red (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),7nWui6jiMM2m9qFmET1Mtj,Ronan (Taylor's Version),Taylor Swift
Taylor Swift,Red (Taylor's Version),4OmFmE0fzcMG6g0Y8p4eSD,Better Man (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Red (Taylor's Version),01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers"
Taylor Swift,Red (Taylor's Version),0v4z1tuZvn6LGknom9Qx7d,Babe (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Red (Taylor's Version),3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Red (Taylor's Version),4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"Taylor Swift, Chris Stapleton"
Taylor Swift,Red (Taylor's Version),3oGVx9RBmiYGv5ZCecWLkx,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Red (Taylor's Version),4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),"Taylor Swift, Ed Sheeran"
Taylor Swift,Red (Taylor's Version),6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Red (Taylor's Version),5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),2nqio0SfWg6gh2eCtfuMa5,Fifteen (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),550erGcdD9n6PnwxrvYqZT,Hey Stephen (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),"Taylor Swift, Colbie Caillat"
Taylor Swift,Fearless (Taylor's Version),0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),6ON9UuIq49xXY9GPmHIYRp,The Best Day (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),3ExweHKZF9B752DPQByRVT,Change (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),2m3ObD945KvpE5y9A1eUWm,Jump Then Fall (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),01QdEx6kFr78ZejhQtWR5m,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),1n2wszmJyVkw6FHqyLnQsY,Come In With The Rain (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),1cSFlSBdpT4F5vb1frQ231,The Other Side Of The Door (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),4CHpVfAhuxNJ3ibExe6kxO,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris"
Taylor Swift,Fearless (Taylor's Version),2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),"Taylor Swift, Keith Urban"
Taylor Swift,Fearless (Taylor's Version),4uuEGH5SVuzkkSFjo2DEiY,Don’t You (Taylor’s Version) (From The Vault),Taylor Swift
Taylor Swift,Fearless (Taylor's Version),4qUijfYU8EoIWiY6oSyrgT,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift
Taylor Swift,evermore (deluxe version),2gVhfX2Gy1T9kDuS9azrF7,willow,Taylor Swift
Taylor Swift,evermore (deluxe version),1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,Taylor Swift
Taylor Swift,evermore (deluxe version),3Dby3p1m6IOZn2gIIqECgK,gold rush,Taylor Swift
Taylor Swift,evermore (deluxe version),6sQckd3Z8NPxVVKUnavY1F,‘tis the damn season,Taylor Swift
Taylor Swift,evermore (deluxe version),6lCvK2AR2uOKkVFCVlAzzm,tolerate it,Taylor Swift
Taylor Swift,evermore (deluxe version),6uwfVkaOM1mcMkFmSn35ix,"no body, no crime (feat. HAIM)","Taylor Swift, HAIM"
Taylor Swift,evermore (deluxe version),55Vf4bimc1Rtfg0PAQRAo2,happiness,Taylor Swift
Taylor Swift,evermore (deluxe version),66tOfHVH3aUrscg8vExRV4,dorothea,Taylor Swift
Taylor Swift,evermore (deluxe version),2awNGIJHodfLZSClB3PYhz,coney island (feat. The National),"Taylor Swift, The National"
Taylor Swift,evermore (deluxe version),43Ykum9T72UOPhBN31grpN,ivy,Taylor Swift
Taylor Swift,evermore (deluxe version),52OkpDsU6MmPx1AwGOb6Ap,cowboy like me,Taylor Swift
Taylor Swift,evermore (deluxe version),5VYWxXUpxuxEmCqMLDqICo,long story short,Taylor Swift
Taylor Swift,evermore (deluxe version),5uICWmZTLkpEVbK22PBP6e,marjorie,Taylor Swift
Taylor Swift,evermore (deluxe version),6a8aUhYbaQBUI8PcJ5ZmQ6,closure,Taylor Swift
Taylor Swift,evermore (deluxe version),6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),"Taylor Swift, Bon Iver"
Taylor Swift,evermore (deluxe version),3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,Taylor Swift
Taylor Swift,evermore (deluxe version),1kdWw77ZpYOkhxeuhzU1j6,it’s time to go - bonus track,Taylor Swift
Taylor Swift,evermore,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift
Taylor Swift,evermore,0sY6ZUTh4yoctD8VIXz339,champagne problems,Taylor Swift
Taylor Swift,evermore,5BK0uqwY9DNfZ630STAEaq,gold rush,Taylor Swift
Taylor Swift,evermore,7dW84mWkdWE5a6lFWxJCBG,‘tis the damn season,Taylor Swift
Taylor Swift,evermore,0PurA4JVJ8YQgSVopY8fn6,tolerate it,Taylor Swift
Taylor Swift,evermore,3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)","Taylor Swift, HAIM"
Taylor Swift,evermore,73YUReisjb3A9ActdLLjJQ,happiness,Taylor Swift
Taylor Swift,evermore,670fUmXf4KQekzbEgaXyPA,dorothea,Taylor Swift
Taylor Swift,evermore,3k7ne7VmH43ZPWxPdvPUgR,coney island (feat. The National),"Taylor Swift, The National"
Taylor Swift,evermore,19CSr8rwW05VJL2F91KFNK,ivy,Taylor Swift
Taylor Swift,evermore,1XjHRolIXL2M1EEOUsGGR4,cowboy like me,Taylor Swift
Taylor Swift,evermore,2o2sgVJIgFXk8GQjWTgI6U,long story short,Taylor Swift
Taylor Swift,evermore,12ntTeqEeTg7GAVpe8Mhpl,marjorie,Taylor Swift
Taylor Swift,evermore,35rdVq36LMHQX0Suw9a6tK,closure,Taylor Swift
Taylor Swift,evermore,3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),"Taylor Swift, Bon Iver"
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],0P9wLFurlgumLXuqFEpw52,the 1,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],7zcnlq38eqNWyUF6eNaB5Z,cardigan,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4ojxSyrEraN7d46BMBPThZ,the last great american dynasty,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],6kz2hkq1xQvDqPcUyBkw8f,exile (feat. Bon Iver),"Taylor Swift, Bon Iver"
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],0Oju1YcbPCJuUQQWoZNdJK,my tears ricochet,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5jQyGzcwqAxwT5QUIMivoX,mirrorball,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2vJ7QvyCiR4DaHxwO58izA,seven,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1UHoF9p75IVsvUt6WdTYhn,august,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5DnDBYrfGoxdnomqEAkFIv,this is me trying,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],7CVTowKpGPA2MsIbkTl2oc,illicit affairs,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4WHIqhrbdva5vQSrCuet3l,invisible string,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],7klXN6RCN5Rj0VeYO5gBzU,mad woman,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5MFjHn1qfR9AsWuyzJLk1z,epiphany,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2jhfs6moEAK13eLM6xim4l,betty,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],0O9i6jhscByEJs1ipy5hu4,peace,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4XCYmu7QLySdIahgBALKJK,hoax,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],0zEprKYeuGOIZoHyu6O1E2,the lakes - bonus track,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],08J4bMHbILkwSIhbtrcvjN,the 1 - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],3EPgWM1zfTSzEc0z4AwWTM,cardigan - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],28tIMaewZuGR8urkvFhQyA,the last great american dynasty - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],7N015NTIWGjQDddHUdHPoO,exile (feat. Bon Iver) - the long pond studio sessions,"Taylor Swift, Bon Iver"
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5mdNyCS7ttVcAyVYOIFEjs,my tears ricochet - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2yceD2hx5HhOLgkm1CITCi,mirrorball - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4cOWq0cVsKjxaQpRMbDoH1,seven - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4MGexoZc12lqE0hYkq9YYx,august - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1gaLZjPrDnHQWJds2Jg4KT,this is me trying - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],560uQyz3p5G9WdnMX39xc6,illicit affairs - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],5KByGq0JijSSDcy0qzuINs,invisible string - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],04xrhDrQ2WOW8GLwu7kbc0,mad woman - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4yyKppX85ZkmlGOC2toBZA,epiphany - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],1mh5dObNoOvCfHmXnhvDEK,betty - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],4YHHz3VIXgNDGdoL9xC1tx,peace - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],0QTBsdoJhamY3Aid3fOsOd,hoax - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],6mqyTq948oap5AkyTsd6XF,the lakes - the long pond studio sessions,Taylor Swift
Taylor Swift,folklore (deluxe version),4pfrrhvplbJZAIsfosGWQP,the 1,Taylor Swift
Taylor Swift,folklore (deluxe version),0KRYCBwIpWYFNrXOmXbyUh,cardigan,Taylor Swift
Taylor Swift,folklore (deluxe version),2olxzvoFI9IpxqFeUv7WOX,the last great american dynasty,Taylor Swift
Taylor Swift,folklore (deluxe version),5S4aYQAJOwJMAamANWlICO,exile (feat. Bon Iver),"Taylor Swift, Bon Iver"
Taylor Swift,folklore (deluxe version),5P2bHCDM2tsgIaYWsZMhu5,my tears ricochet,Taylor Swift
Taylor Swift,folklore (deluxe version),2I8YAEA1VmCuP1wkJHMpTw,mirrorball,Taylor Swift
Taylor Swift,folklore (deluxe version),76mOLcXOjOEhyY4mMF1l3r,seven,Taylor Swift
Taylor Swift,folklore (deluxe version),6nK2pIKFcRc5frrZKHgsiT,august,Taylor Swift
Taylor Swift,folklore (deluxe version),7cm50Lw03k6VvRauJtkyTj,this is me trying,Taylor Swift
Taylor Swift,folklore (deluxe version),6DrLROM5MG9bxWHeEG5elq,illicit affairs,Taylor Swift
Taylor Swift,folklore (deluxe version),2ehRU518I0hYqMGQnk4lDY,invisible string,Taylor Swift
Taylor Swift,folklore (deluxe version),0RP1kqoSPkVXsKiQNhMKzV,mad woman,Taylor Swift
Taylor Swift,folklore (deluxe version),1EXa37LpSvi3OQ9UYQ28rD,epiphany,Taylor Swift
Taylor Swift,folklore (deluxe version),3IhtE4fkytdrtEfV34UzkD,betty,Taylor Swift
Taylor Swift,folklore (deluxe version),6JlI8Ay77m4nJvZTHvfT1J,peace,Taylor Swift
Taylor Swift,folklore (deluxe version),0YeDG5HnKnG7jpArkzsSPa,hoax,Taylor Swift
Taylor Swift,folklore (deluxe version),0eFQWVz0qIxDOvhLpZ40P7,the lakes - bonus track,Taylor Swift
Taylor Swift,folklore,0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift
Taylor Swift,folklore,4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift
Taylor Swift,folklore,2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,Taylor Swift
Taylor Swift,folklore,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver"
Taylor Swift,folklore,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,Taylor Swift
Taylor Swift,folklore,0ZNU020wNYvgW84iljPkPP,mirrorball,Taylor Swift
Taylor Swift,folklore,6KJqZcs9XDgVck7Lg9QOTC,seven,Taylor Swift
Taylor Swift,folklore,3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift
Taylor Swift,folklore,7kt9e9LFSpN1zQtYEl19o1,this is me trying,Taylor Swift
Taylor Swift,folklore,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,Taylor Swift
Taylor Swift,folklore,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,Taylor Swift
Taylor Swift,folklore,2QDyYdZyhlP2fp79KZX8Bi,mad woman,Taylor Swift
Taylor Swift,folklore,08fa9LFcFBTcilB3iq2e2A,epiphany,Taylor Swift
Taylor Swift,folklore,5kI4eCXXzyuIUXjQra0Cxi,betty,Taylor Swift
Taylor Swift,folklore,7MbT4I8qGntX4fMdqMQgke,peace,Taylor Swift
Taylor Swift,folklore,6MWoRt97mnSTXZhu3ggi9C,hoax,Taylor Swift
Taylor Swift,Lover,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift
Taylor Swift,Lover,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift
Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI,Lover,Taylor Swift
Taylor Swift,Lover,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift
Taylor Swift,Lover,3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift
Taylor Swift,Lover,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,Taylor Swift
Taylor Swift,Lover,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift
Taylor Swift,Lover,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Taylor Swift
Taylor Swift,Lover,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Taylor Swift
Taylor Swift,Lover,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,Taylor Swift
Taylor Swift,Lover,1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift
Taylor Swift,Lover,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),"Taylor Swift, The Chicks"
Taylor Swift,Lover,5hQSXkFgbxjZo9uCwd11so,False God,Taylor Swift
Taylor Swift,Lover,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift
Taylor Swift,Lover,1SymEzIT3H8UZfibCs3TYi,Afterglow,Taylor Swift
Taylor Swift,Lover,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco"
Taylor Swift,Lover,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,Taylor Swift
Taylor Swift,Lover,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,Taylor Swift
Taylor Swift,Taylor Swift Karaoke: reputation,4twNUyTpLMPWokYmCdFDCH,...Ready For It? - Karaoke Version,Taylor Swift
Taylor Swift,Taylor Swift Karaoke: reputation,4cag67C3v9ToeFivUwDUsE,End Game - Karaoke Version,"Taylor Swift, Ed Sheeran, Future"
Taylor Swift,Taylor Swift Karaoke: reputation,2hecdut2HWM5JMHqLTWThq,I Did Something Bad - Karaoke Version,Taylor Swift
Taylor Swift,Taylor Swift Karaoke: reputation,5JtXBqKLdfzwedmlUjjqAm,Don't Blame Me - Karaoke Version,Taylor Swift
Taylor Swift,Taylor Swift Karaoke: reputation,5Iadj8IBPrt634WW0yGPRI,Delicate - Karaoke Version,Taylor Swift
Taylor Swift,Taylor Swift Karaoke: reputation,1zz0XSmHCFd57ne04UAp38,Look What You Made Me Do - Karaoke Version,Taylor Swift
